id,title,type,style_type,product_url,descr,color,size,keywords,image_name
1455995,"
",Bottom,"skirt female",http://www1.bloomingdales.com/shop/product/aqua-faux-suede-fringe-skirt?ID=1455995&CategoryID=2911,"
",Taupe,"X Small, Small, Medium, Large, ","Concealed side zip closure, wrap hem with fringe trim, Approx. 30"" from waist to longest point, based on a size small, Polyester/spandex, Dry clean, Imported, ",8839347
1456004,"
",Tops,"cropped top female",http://www1.bloomingdales.com/shop/product/endless-rose-cutout-crop-top?ID=1456004&CategoryID=2911,"
",Black,"Small, Medium, Large, ","V-neck, spaghetti straps, cutout lower front, Exposed back zip , Polyester, Hand wash, Imported, ",8839371
1456004,"
",Tops,"cropped top female",http://www1.bloomingdales.com/shop/product/endless-rose-cutout-crop-top?ID=1456004&CategoryID=2911,"
",White,"Small, Medium, Large, ","V-neck, spaghetti straps, cutout lower front, Exposed back zip , Polyester, Hand wash, Imported, ",8839373
1448458,"
",Tops,"cardigan female",http://www1.bloomingdales.com/shop/product/lucy-paris-fringed-crocheted-cardigan?ID=1448458&CategoryID=2911,"
Take off-duty outfits into bohemian territory with Lucy Paris's fringed crocheted cardigan, a timeless and elegant take on a wanderlust-cool staple. This knit will instantly refresh denim-and-tee combos with a dose of tactile interest.
",Ivory,"X Small, Small, Medium, Large, ","Open front, long sleeves, Open-weave crocheted cuffs and bottom, fringed hem, pull-on style, Approx. 35"" from back neck to hem, based on a size small, Acrylic, Hand wash, Imported, ",8839393
1456013,"
",Bottom,"cropped pants female",http://www1.bloomingdales.com/shop/product/michael-stars-slim-pants-100-bloomingdales-exclusive?ID=1456013&CategoryID=2911,"
Available only at Bloomingdale's, these slim-fit track pants from Michael Stars make downtime lounging a luxurious endeavor. Style yours with a loose tee and leather sneakers for laid-back cool.
",Black,"X Small, Small, Medium, Large, ","Elasticized drawstring waist, two front zip pockets , Raised seams, banded ankle cuffs, Approx. 10"" rise, 25"" inseam, 9"" leg opening based on a size small, This item is part of our 100% collection, featuring exclusive capsules and unique designs you won't find anywhere else., Polyester/rayon/spandex, Machine wash, Made in USA, ",8839399
1456015,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/michael-stars-crew-tee?ID=1456015&CategoryID=2911,"
",Pinot,"X Small, Small, Medium, Large, ","Round neck, long sleeves, semi sheer , Approx. 24.5"" back of neck to hem based on a size small, Rayon/wool, Machine wash, Made in USA, ",8839403
1456017,"
",Tops,"shirt female",http://www1.bloomingdales.com/shop/product/minkpink-cold-shoulder-printed-top?ID=1456017&CategoryID=2911,"
",Multi,"X Small, Small, Medium, Large, ","Round drawstring neck, long sleeves, cold shoulder, printed, Button-down placket, rolled tab sleeves, Approx. 23.5"" back of neck to hem based on a size medium , Viscose, Machine wash, Imported, ",8839407
1456020,"
",Tops,"sweater female",http://www1.bloomingdales.com/shop/product/minkpink-fringed-cardigan?ID=1456020&CategoryID=2911,"
",Multi,"X Small, Small, Medium, Large, ","Open front, long sleeves, printed, fringed , Approx. 34"" back of neck to hem based on size small , Acrylic, Hand wash, Imported, ",8839413
1456021,"
",Tops,"cardigan female",http://www1.bloomingdales.com/shop/product/moon-meadow-printed-cardigan?ID=1456021&CategoryID=2911,"
",Grey/Black,"X Small, Small, Medium, Large, X Large, ","Round neck, long sleeves, black trim, Open front, patterned, two slit side pockets, Approx. 35"" from back of neck to hem, based on size small , Rayon/nylon/acrylic/cashmere, Hand wash, Imported, ",8839415
1456025,"
",Bottom,"fringed tassel skirt female",http://www1.bloomingdales.com/shop/product/olivaceous-faux-suede-fringed-skirt?ID=1456025&CategoryID=2911,"
","
Black
","X Small, Small, Medium, ","Back zip with hook closure, fringe trim , High slit at hem, asymmetrical hem , Approx. 25.5"" waist to lowest point of hem, based on a size small, Polyester; lining: polyester/spandex, Hand wash, Imported, ",8839427
1456026,"
",Bottom,"joggers female",http://www1.bloomingdales.com/shop/product/project-social-t-skinny-jogger-sweatpants?ID=1456026&CategoryID=2911,"
","Army Green","X Small, Small, Medium, Large, ","Elasticized drawstring waistband, two slit side pockets, Banded cuffs, pull-on style, 10.5"" rise, 29"" inseam, 8.5"" leg opening , Cotton/rayon/polyester, Machine wash, Made in USA, ",8839429
1456031,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/project-social-t-debbie-v-neck-tee?ID=1456031&CategoryID=2911,"
","
Ivory
","Medium, Large, ","V-neck, three-quarter sleeves, semi sheer, Oversized fit, rounded raw hem , Approx. 27"" from back of neck to hem, based on a size medium, Polyester/cotton/rayon, Machine wash, Made in USA, ",8839441
1456032,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/project-social-t-chrissie-pocket-tee?ID=1456032&CategoryID=2911,"
",Onyx,"X Small, Small, Medium, Large, ","Round neck, short sleeves, single chest pocket, Semi sheer, rounded high/low hem , Approx. 29"" from back of neck to hem, based on a size medium, Polyester/cotton/rayon, Machine wash, Made in USA, ",8839443
1456034,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/project-social-t-new-york-city-tee?ID=1456034&CategoryID=2911,"
",Gray,"X Small, Small, Medium, ","Round neck, short sleeves, side vents, Graphic text at front, Approx. 21"" from back of neck to hem, based on a size medium, Cotton/modal, Machine wash, Made in USA, ",8839447
1456041,"
",Bottom,"leggings female",http://www1.bloomingdales.com/shop/product/vimmia-printed-core-capri-in-stargazer?ID=1456041&CategoryID=2911,"
",Stargazer,"X Small, Small, Medium, Large, ","Pull-on, raised contour seams, printed , 8.5"" rise, 20.5"" inseam, 10"" leg opening , Amni nylon /spandex, Machine wash, Made in USA, ",8839461
1456042,"
",Bottom,"leggings female",http://www1.bloomingdales.com/shop/product/vimmia-courage-leggings?ID=1456042&CategoryID=2911,"
",Black,"X Small, Small, Medium, Large, ","Front zip closure, sheer animal printed front insets, sheer tonal back insets, Raised contour seams, two concealed waistband pockets , 7.5"" rise, 30.5"" inseam, 8"" leg opening, Self: Amni nylon /spandex; contrast 1: micro nylon/spandex/nylon; contrast 2: nylon/spandex; contrast 3: tactel nylon/polyester/LYCRA , Machine wash, Made in USA, ",8839463
1456144,"
",Bottom,"skinny jeans female",http://www1.bloomingdales.com/shop/product/rag-bone-jean-skinny-jeans-with-holes-in-soft-indigo-100-bloomingdales-exclusive?ID=1456144&CategoryID=2911,"
Cruise through the weekend with undone attitude in these ripped and ready denims designed exclusively for us by rag & bone/JEAN. Featuring your favorite five-pocket silhouette, torn knees and fall's must have indigo hue, they'll be your closet go-tos for seasons to come. 
","Soft Indigo","24, 25, 26, 27, 28, 29, 30, 31, ","Zip fly with button closure, five-pocket silhouette, mid-rise, Tonal stitching, silver-tone logo hardware, dark wash, 8"" rise, 30"" inseam, 11"" leg opening , This item is part of our 100% collection, featuring exclusive capsules and unique designs you won t find anywhere else., Polyurethane/rayon/cotton/cupro, Machine washable, Made in USA, ",8839491
1456162,"
",Bottom,"denims female",http://www1.bloomingdales.com/shop/product/7-for-all-mankind-kimmie-boot-cut-jeans-in-pure-medium-vintage-sateen?ID=1456162&CategoryID=2911,"
","Pure Medium Sateen","24, 25, 26, 27, 28, 29, 30, 31, 32, ","Zip fly with button closure, five-pocket silhouette, high-rise, Contrast stitching, silver-tone logo hardware, medium wash, 9.5"" rise, 35.5"" inseam, 17.5"" leg opening, Cotton/polyester/spandex, Machine washable, Made in USA, ",8839589
1456163,"
",Bottom,"skinny jeans female",http://www1.bloomingdales.com/shop/product/7-for-all-mankind-mid-rise-skinny-brushed-sateen-jeans-in-dark-ruby-red?ID=1456163&CategoryID=2911,"
","Dark Ruby Red","24, 25, 26, 27, 28, 29, 30, 31, 32, ","Zip fly with button closure, five-pocket silhouette, mid-rise, Tonal stitching, silver-tone logo hardware, colored, 8.5"" rise, 30.5"" inseam, 10.25"" leg opening, based on a size 27, Looking for the perfect fit? Check out our latest denim guide , Cotton/rayon/spandex, Machine washable, Imported, ",8839593
1456165,"
",Bottom,"flare pants female",http://www1.bloomingdales.com/shop/product/7-for-all-mankind-slim-illusion-bootcut-jeans-in-tried-true?ID=1456165&CategoryID=2911,"
","Tried And True","24, 25, 26, 27, 28, 29, 30, 31, 32, ","Zip fly with button closure, five-pocket silhouette, mid rise, Contrast stitching, brass-tone logo hardware, belt loops, Dark wash, whiskered, faded, 8.5"" rise, 35.5"" inseam, 18.5"" leg opening, based on a size 27, Cotton/lyocell/polyester/spandex, Machine washable, Made in USA, ",8839601
1456166,"
",Bottom,"denims female",http://www1.bloomingdales.com/shop/product/7-for-all-mankind-skinny-jeans-in-lake-blue?ID=1456166&CategoryID=2911,"
","Lake Blue","24, 25, 26, 27, 28, 29, 30, 31, 32, ","Zip fly with button closure, five-pocket silhouette, high-rise, Tonal stitching, silver-tone logo hardware, distressed, 9"" rise, 29.5"" inseam, 11"" leg opening, Cotton/spandex, Machine washable, Made in USA, ",8839605
1456167,"
",Bottom,"skinny jeans female",http://www1.bloomingdales.com/shop/product/7-for-all-mankind-high-waist-ankle-leather-like-skinny-jeans-in-black?ID=1456167&CategoryID=2911,"
","Black Leather Like","24, 25, 26, 27, 28, 29, 30, 31, 32, ","Zip fly with button closure, five-pocket silhouette with two faux front pockets, high-rise, Tonal stitching, silver-tone logo hardware, coated, 9"" rise, 28"" insean, 10.5"" leg opening, based on a size 27, Looking for the perfect fit? Check out our latest denim guide , Polyester/spandex, Machine washable, Imported, ",8839609
1456168,"
",Bottom,"flare pants female",http://www1.bloomingdales.com/shop/product/alexa-chung-for-ag-the-laura-trouser-pants?ID=1456168&CategoryID=2911,"
","Dark Knight","25, 26, 27, 28, 29, 30, 31, 32, ","Banded waist, concealed side zip with button closure, Tonal stitching, silver-tone logo hardware , 12.5"" rise, 33.5"" inseam, 21.5"" opening, Cotton/LYCRA , Machine wash, Made in USA, ",8839613
1456170,"
",Tops,"shirt female",http://www1.bloomingdales.com/shop/product/bella-dahl-chambray-button-down-shirt?ID=1456170&CategoryID=2911,"
","Evening Mist","X Small, Small, Medium, ","Spread collar, long sleeves, button-down placket , Single chest pocket, rounded hem, Approx. 31"" back of neck to hem based on a size small, TENCEL /lyocell, Machine wash, Made in USA, ",8839617
1456182,"
",Bottom,"flare pants female",http://www1.bloomingdales.com/shop/product/clover-canyon-silk-velvet-pants?ID=1456182&CategoryID=2911,"
",Teal,"X Small, Small, ","Concealed side zip, wide leg, high-rise , 11.5"" rise, 37.6"" inseam, 26"" leg opening, Rayon/silk/polyester/spandex, Dry clean, Made in USA, ",8839641
1456185,"
",Bottom,"ankle pants female",http://www1.bloomingdales.com/shop/product/current-elliott-the-ankle-skinny-destructed-jeans-in-blakely-destroy?ID=1456185&CategoryID=2911,"
","Blakely Destroy","24, 25, 26, 27, 28, 29, 30, ","Zip fly with button closure, five-pocket silhouette, mid-rise, Contrast stitching, brass-tone logo hardware, distressed, 8.25"" rise, 31"" inseam, 31"" leg opening , Cotton/polyester/elastane, Machine wash, Made in USA, ",8839647
1456193,"
",Bottom,"skinny jeans female",http://www1.bloomingdales.com/shop/product/dl1961-jeans-emma-power-legging-in-drizzle?ID=1456193&CategoryID=2911,"
",Drizzle,"24, 25, 26, 27, 28, 29, 30, 31, 32, ","Zip fly with button closure, four-pocket silhouette, mid-rise, Tonal stitching, silver-tone logo hardware, grey wash, 8.25"" rise, 29"" inseam, 10"" leg opening, Tencel /modal/lyocell/cotton/polyester/Lycra sspandex, Hand wash, Imported, ",8839671
1456194,"
",Bottom,"ankle pants female",http://www1.bloomingdales.com/shop/product/dl1961-jeans-margaux-ankle-skinny-in-winter?ID=1456194&CategoryID=2911,"
",Winter,"24, 25, 26, 27, 28, 29, 30, 31, 32, ","Zip fly with button closure, four-pocket silhouette, high-rise, Contrast stitching, brass-tone logo hardware, faded, whiskered, 9"" rise, 28"" inseam, 10.5"" leg opening, Cotton/elasterell/LYCRA , Machine wash, Imported, ",8839675
1456195,"
",Bottom,"skinny jeans female",http://www1.bloomingdales.com/shop/product/j-brand-vida-super-high-rise-jeans-in-tainted?ID=1456195&CategoryID=2911,"
",Tainted,"25, 26, 27, 28, 29, 30, ","Zip fly with button closure, two-pocket silhouette, high-rise, Tonal stitching, black-tone logo hardware, 10"" rise, 30"" inseam, 9"" leg opening, based on a size 27, Cotton/elastomultiester/elastane, Machine wash, Made in USA, ",8839683
1456215,"
",Bottom,"flare pants female",http://www1.bloomingdales.com/shop/product/true-religion-becky-bootcut-jeans-in-picasso-blues?ID=1456215&CategoryID=2911,"
","Picasso Blues","25, 26, 27, 28, 29, 30, 31, 32, ","Zip fly with button closure, five-pocket silhouette, mid-rise, Contrast stitching, brass-tone logo hardware, dark wash, flared, 8"" rise, 34"" inseam, 17"" leg opening, Cotton/elasterell/elastane, Machine wash, Made in USA, ",8839739
1456216,"
",Bottom,"skinny jeans female",http://www1.bloomingdales.com/shop/product/true-religion-harper-high-rise-skinny-jeans-in-a-touch-of-venice?ID=1456216&CategoryID=2911,"
","A Touch Of Venice","24, 25, 26, 27, 28, 29, 30, 31, 32, ","Zip fly with button closure, five-pocket silhouette, high-rise, Contrast stitching, brass-tone logo hardware, faded, whiskered, 10.5"" rise, 30.5"" inseam, 11"" leg opening, Cotton/polyester/spandex, Machine wash, Imported, ",8839743
1456217,"
",Bottom,"skinny jeans female",http://www1.bloomingdales.com/shop/product/true-religion-halle-mid-rise-skinny-jeans-in-charcoal-black?ID=1456217&CategoryID=2911,"
","Charcoal Black","24, 25, 26, 27, 28, 29, 30, 32, ","Zip fly with button closure, five-pocket silhouette, high-rise, Tonal stitching, silver-tone logo hardware, 9"" rise, 30"" inseam, 11"" leg opening, Cotton/elastane, Machine wash, Made in USA, ",8839747
1456286,"
",Tops,"chambray shirt female",http://www1.bloomingdales.com/shop/product/eileen-west-bayside-blues-chambray-ballet-nightgown?ID=1456286&CategoryID=2910,"
Eileen West gives a signature silhouette the breezy blues, making this nightgown a flawlessly feminine year-round favorite.
","Solid Blue Chambray","Small, Medium, Large, X Large, ","Pleated square neckline with embroidery, lace trim and partial button placket, Sleeveless, ruffled hem, Cotton, Machine wash, Imported, ",8839955
1456490,"
",Bottom,"cropped pants female",http://www1.bloomingdales.com/shop/product/diane-von-furstenberg-genesis-satin-trim-pants?ID=1456490&CategoryID=2910,"
",Black,"0, 2, 4, 6, 8, 10, 12, 14, ","Zip fly with concealed hook and button closure, satin-trimmed waist, Concealed side slit pockets, slim straight-leg silhouette, 9.5"" rise, 30.5"" inseam, 14"" leg opening, Self & trim: triacetate/polyester, Dry clean, Imported, ",8840403
1456536,"
",Bottom,"cropped pants female",http://www1.bloomingdales.com/shop/product/eileen-fisher-petites-silk-gaucho-pants?ID=1456536&CategoryID=17378,"
","Black ","Petite, Small, Medium, Large, ","Elasticized waist, concealed side slit pockets, wide-leg silhouette, 13"" rise, 26"" inseam, 25"" leg opening, Silk, Machine wash, Imported, ",8840408
